visitorid,cluster,umap_x,umap_y
87642,0,-13.625874,-25.344362
1178600,1,-9.150324,-13.766653
1326041,0,-14.488392,-3.5615764
724515,5,1.2833776,16.15064
26423,0,-3.619381,-11.0947695
571531,5,-4.872854,11.666359
246148,5,-4.9665804,11.104025
976266,5,-7.4353704,16.93205
996931,3,-14.115564,-9.035475
902280,5,2.8303246,1.5728333
948055,5,-19.450909,-1.6147795
599161,5,-9.091623,20.650724
580519,0,1.9991474,-16.000612
766050,5,13.564629,-7.911516
1137673,5,5.314559,7.853984
936192,5,7.58035,-1.0368147
362444,5,2.0490246,-2.3336492
458375,5,16.017761,9.135232
740656,5,-8.232107,2.3852568
433697,0,6.108343,-22.203642
1337296,5,-22.716537,0.40077686
794558,5,-19.388424,3.3851748
1277799,5,3.1428924,8.807085
487162,5,2.5959878,-4.9741364
488292,5,3.205202,-23.567898
292213,5,-9.044668,-3.7083836
608848,5,-18.153988,-10.880263
1349653,5,-27.493965,-41.735645
244588,5,-28.80626,-40.28232
931240,5,-11.154031,7.4945507
1401600,5,2.7522938,-0.9117627
297508,5,-4.9195957,-0.19284153
691991,5,-17.622784,10.72891
630805,5,13.142748,-2.0837345
1361427,5,18.423923,-1.5209451
628608,3,-11.300398,4.688563
1188680,5,0.48643112,-17.739815
1007716,0,-19.636505,-13.006794
1339229,5,-28.681412,-42.923088
173380,0,-0.5476198,-22.250467
936979,5,11.70535,18.416351
321792,5,-24.91962,8.181953
989314,5,-1.3571033,15.385332
1075842,5,-4.1851215,4.5103364
99,5,-29.290852,-42.313538
271226,5,6.5958433,19.010242
883569,0,-2.469448,-18.844238
130073,5,-4.279036,7.1821365
568676,5,10.002041,21.010231
298276,5,4.45528,-5.567836
1286260,5,-17.60709,-0.78675175
535287,5,-2.7634015,1.7915139
986401,5,0.22091866,6.306904
1029968,5,0.4710598,-5.943037
1103900,5,-13.4821825,17.666397
1066868,5,8.1897335,10.322695
1124960,5,8.908487,-1.9741492
926689,5,-29.119024,-39.00107
745156,5,-19.232191,-15.6772995
757978,0,-14.141365,-6.5003033
477808,5,12.845795,10.682053
483291,5,3.345955,-4.5208826
835368,3,-23.036236,-8.283041
880821,0,-3.5008688,-28.375502
769906,5,19.174194,10.35413
105389,5,-8.716391,-4.1928005
364619,5,-8.935216,3.1196141
380908,5,12.439571,-19.333435
309059,5,1.2210217,12.619496
407220,5,-29.259647,-39.313705
329606,5,-3.044611,9.041259
1237777,5,-29.212694,-41.579212
156447,5,4.799181,18.76013
1028522,0,9.733502,-20.187866
659019,0,-15.719667,-20.094162
1351082,5,0.7364855,2.932005
325162,5,-5.2945757,-0.00531435
641905,5,-16.341503,-0.427413
347841,5,-28.509533,-41.79787
39758,5,6.002235,-3.9115725
494830,5,1.9240513,18.838272
459762,5,-2.7322035,4.541534
816097,5,-4.497855,1.229106
421042,5,4.517826,19.822664
541254,5,4.2053714,0.5570488
518449,5,12.064581,-7.4429607
670523,0,9.249175,5.4683685
442449,5,5.8771553,-10.770934
212621,5,11.84598,11.60378
12694,5,13.002221,-9.958661
514240,3,-10.527464,-9.927916
969,5,8.033548,-4.2397757
1219815,5,-11.232246,25.604061
16958,5,-8.060217,17.275936
257930,5,-14.669629,3.7446222
1055156,5,-12.029026,8.088323
600132,0,4.014739,-21.172293
350555,5,-9.028959,4.5569534
363987,0,-9.344563,-22.781584
18491,5,2.8614721,-3.8959904
1200946,5,-11.888424,-19.03647
352394,5,9.158363,6.7603283
348769,5,-26.353334,-42.063618
738655,0,-10.3445635,-11.2972355
818035,0,0.7335043,0.45262527
435827,5,9.47098,-14.0991745
1131003,0,-5.55882,-10.813126
836432,5,-3.5132828,6.97892
969014,5,7.0645847,22.33826
1405914,0,3.702372,-19.18803
1338255,5,-26.16566,-39.04808
956844,5,6.048912,-3.458582
514779,5,4.8302507,5.463316
1022772,0,-13.23889,-20.504787
1281790,5,-13.200987,3.775813
479281,0,-5.590293,-10.797478
1093172,0,-4.992712,-3.9035892
466790,3,-10.20183,-3.9214125
40757,5,-13.544684,11.182167
73359,3,-7.4256516,-14.902978
665192,5,-12.15386,11.510211
871993,0,15.264826,0.3746152
1361096,5,3.8146486,15.603966
1261622,5,3.3927965,-4.2396083
371117,1,-7.920204,-9.620475
630056,5,-2.7164927,22.494694
144309,5,-3.6227798,9.681944
678402,0,-5.5590096,-10.797476
344557,5,-29.025074,-41.4229
1256447,5,-14.669655,-6.8805513
1035641,3,-17.627235,2.6513524
519510,5,-6.7007685,15.916342
201851,1,-7.336917,-5.406492
1241822,5,-20.79451,-10.458547
444188,5,-24.8103,-2.5210505
311534,5,-13.763488,15.166418
1190751,5,-0.904047,3.4789314
986419,5,-0.51348495,11.057137
973686,5,-15.31012,15.4320965
898450,0,-0.032006264,-0.78151894
1164399,0,-5.289645,-3.0912628
366813,0,-12.875825,3.3745775
1267791,5,-0.7321656,-12.7710495
967289,5,1.1428413,-13.474088
1033201,5,-10.029038,4.9477253
149371,5,-28.369078,-40.93838
661548,5,-5.669674,-4.06794
922075,0,-18.389585,-17.523973
1258762,5,-7.654028,13.4790535
499335,5,6.689579,5.8071623
345238,5,13.267849,10.728838
1169290,5,10.3614235,1.2290888
1049649,5,-13.778986,12.197704
533370,0,-5.5592012,-10.797513
666379,0,-0.48511124,-26.812876
276442,0,4.264817,-18.10962
1074319,5,2.4240265,12.729143
552733,0,-5.249063,-20.838875
640508,5,-14.513321,2.7600365
930350,5,13.51777,3.884924
613779,5,-14.3102,-5.2555428
1324624,0,2.4367847,-20.031603
1115822,5,-8.99774,17.354076
535033,5,2.8615208,2.791397
864831,0,-18.420965,-17.508152
872738,5,14.080297,0.6509433
477675,5,8.439535,-5.0208874
257927,5,-28.603228,-41.688553
476760,5,-20.169542,2.3541064
1368193,5,-15.685305,7.541463
617290,0,-2.4695683,-27.516119
1147785,5,-7.9510384,-24.411667
849887,5,-2.9508343,8.916443
721084,5,15.502226,2.7445488
359696,5,10.736483,-1.1304283
129474,5,8.283385,0.9321461
39509,5,-24.778967,-1.1772108
205518,5,-15.013315,0.33838224
1048274,5,-3.7321987,-12.286818
1354114,3,-10.541851,-9.29977
1358406,0,-5.03965,-3.2629762
748394,0,-12.954016,-16.812943
417773,5,17.90835,6.072714
1052482,5,-9.810217,16.947893
370631,5,4.6740623,-10.911491
756404,5,-14.66984,7.6351423
1258356,5,2.1427112,7.2915134
865142,5,0.06458187,-17.42735
895973,5,-7.591572,17.478954
1001714,5,-9.044701,3.7602158
1087640,5,-10.904089,-13.521025
420074,5,-25.27895,7.30709
1274066,3,-11.501886,0.27415657
503502,5,-12.200891,7.369625
98906,5,1.4396944,1.1196685
617855,5,-15.810424,-12.349108
472769,5,-4.450946,21.447721
1202434,5,-3.1228533,4.447693
1215217,5,0.61159134,-1.2083716
536086,5,12.986486,13.557302
820279,5,-26.294588,1.135107
1320214,5,-13.09153,13.463288
769446,5,-29.322094,-42.313515
1015019,5,-0.12283063,15.072668
187374,5,-1.9980073,21.76019
1325594,5,-4.872744,11.556864
1106072,5,-10.232056,6.44775
477149,5,20.37711,4.8382998
1337614,5,7.095833,16.228905
1263241,5,-10.810289,-15.364765
93269,5,9.611497,6.3227654
970789,0,4.9677424,-25.35978
461049,0,3.202282,-14.234913
338170,5,-21.372799,3.0883713
104354,5,-4.1853256,4.6510005
750387,5,-12.450972,-0.48984718
591822,5,-5.997895,3.15092
198681,5,-17.732422,9.713432
862020,5,-8.388358,0.82291794
324314,0,-3.3695278,-11.64155
191420,5,-4.0290527,9.916585
592758,5,3.6270733,1.7445679
47452,0,0.4211793,-27.234673
1163762,5,9.689722,-6.646082
744608,5,-1.6853542,15.557148
808274,5,-12.466621,10.525871
432989,5,6.5804405,-16.052265
644839,5,11.595843,-6.599165
1275878,5,-16.638287,11.603857
324381,3,-8.164402,-8.207578
50905,5,-1.6540358,8.494625
486104,5,20.158329,-5.0366993
567687,1,-12.282722,-16.210762
1365151,5,2.392784,20.16649
419782,5,2.2053018,1.182236
676808,5,7.377101,-6.5522146
918624,5,-28.08762,-40.938797
674016,5,12.501923,12.322815
758687,5,-12.841664,7.7758303
934327,5,13.611596,5.291404
1181694,5,-26.775124,-40.079224
1042182,5,9.033504,-2.895948
800545,0,7.358466,-19.984993
1128464,0,-5.242609,-3.48176
592523,5,6.7523117,2.3540297
864603,5,-12.138248,18.166538
352149,5,1.5489635,-3.2553592
385813,5,-0.51361275,-15.661518
508762,0,-18.509205,-8.803841
656652,5,-8.216589,-5.130519
919932,5,-14.669731,5.760272
382533,5,3.8927908,-7.3960447
79242,5,-2.8102798,2.8383179
1051323,5,3.9239607,-16.927269
231824,5,10.048955,13.088326
241714,0,-2.838273,-11.313384
1301090,5,8.752202,-9.161472
825835,0,-19.79761,-0.063037395
258858,5,14.580206,7.6352444
1167493,5,-12.544573,-8.3804035
524203,0,-19.620811,-13.022329
485681,5,-24.71663,-7.4428463
1190259,5,-17.372837,-2.9116406
1025313,5,5.1585054,14.400755
762900,5,-21.997784,4.056942
965095,5,-22.091522,-15.817833
1037261,5,-4.6073914,11.760249
520639,5,-23.403976,5.8695526
620963,5,-4.482195,19.260275
988275,5,13.330383,4.619562
33420,5,6.924015,17.385168
498168,5,2.5177193,2.8381977
974042,0,2.0617528,-23.04731
367886,5,2.1741781,-4.9584894
1264829,5,13.377121,-13.27123
954115,5,-18.669857,17.978865
290572,5,-21.450819,0.9633398
131297,5,3.7052689,15.463291
1207399,5,15.158579,-15.021075
381602,5,13.455332,16.713459
554625,5,-4.5758686,3.010316
46721,5,9.392667,21.119438
886313,4,-9.348223,-8.087599
30636,5,-14.904034,15.025679
435129,5,18.252045,4.197933
1019686,5,-2.8104792,8.04147
235328,0,1.8898458,-28.453503
419036,5,2.6742392,-0.17732477
769130,5,7.9084835,-10.864828
974005,5,19.517776,10.900816
314711,5,-20.622936,8.963264
515265,5,-22.51348,-15.083567
1297659,3,-11.20454,-11.1007595
1381758,5,-19.357107,-7.817918
525710,5,-29.38461,-42.126125
1296865,5,-3.3729038,23.400719
567573,5,-11.403908,15.072687
316027,5,8.767935,-4.333523
1378755,5,2.0334384,-17.630371
1292131,5,-20.63834,-3.5992103
631177,5,18.017673,10.94756
1116658,5,-13.872901,8.744637
5958,5,-26.435276,0.6350441
511059,5,-16.435421,-17.567703
965477,5,11.971003,-1.020956
1248036,5,-1.4821157,20.400803
1172930,0,-1.6569114,-29.000486
221146,5,-1.4509249,5.9788876
880745,5,-3.5134497,9.057119
222163,0,-3.6975584,-11.688437
882406,5,10.299211,6.9164524
81137,5,4.220856,15.166458
1089687,3,-11.10395,-9.55231
1229179,5,-12.747773,19.150738
1170398,5,-1.4664192,11.166527
544078,5,13.799251,11.072566
919953,5,-14.388442,11.510334
433790,5,16.142591,-7.1303577
1171686,5,0.18975735,-10.474281
605919,5,-14.3573,-13.239639
835254,5,-12.966379,-5.911577
182708,5,-16.326164,-18.3648
63226,5,6.502221,9.4477625
625863,5,4.3771825,-11.817995
254288,5,4.408539,4.416314
1124653,5,-17.122837,12.978956
1152873,5,10.814619,-9.583604
467004,5,-10.607158,20.900818
603722,5,8.595896,-17.943016
1333573,5,-8.763484,1.0728145
674296,0,-18.373909,-17.477108
53019,5,-0.060246468,14.4165325
635823,5,-4.5446005,10.869718
155598,5,-13.075773,1.0415211
628054,5,-10.982228,-0.81786966
1167696,1,0.22366238,-22.284513
371439,0,0.03051424,-16.687838
189706,5,2.0022135,4.6508384
326245,5,-0.091495514,3.5571136
311605,1,-6.4150276,-27.643919
891578,5,-18.169575,-6.208624
814470,5,-15.482085,8.432193
726092,4,-10.482187,-8.433885
1256438,5,-20.575943,-19.552017
1138105,5,-14.669661,14.588396
666954,5,-6.700649,9.51026
1015177,5,-1.5446558,13.713226
1182717,5,-6.9353085,17.04151
132642,5,-8.279127,21.682161
364457,0,-5.68023,-3.325533
1367981,3,-12.398638,-5.6398716
1047151,0,-18.493301,-8.772484
195586,1,-7.321356,-5.3596134
1218025,5,1.4082985,-6.4740906
989325,5,-26.431263,-38.766655
1347257,0,6.0148087,-14.531786
573121,5,-8.622847,4.2758255
920790,5,10.908662,-2.4586482
1380821,0,-13.360295,-11.688043
447883,5,0.20536447,11.900906
763767,5,21.42384,-6.1304045
964871,0,11.2337055,-19.000519
447102,0,6.6709414,-20.109877
426633,5,3.533496,3.8382711
519155,5,14.517815,0.46338367
200889,0,-18.38934,-17.508095
1403869,3,-7.4257126,-14.918572
573953,5,13.75227,-3.3959885
18295,5,-12.982204,13.463245
314923,5,-10.872988,1.822691
462955,5,1.0176926,11.869473
178840,5,7.2210455,9.525907
1324673,5,-11.45079,13.494515
85559,0,-3.9633894,-11.891579
576636,5,6.892816,21.916409
524730,5,0.080298424,22.541391
642371,5,-3.8105693,-8.239532
1134412,5,-18.497694,-5.9117002
438893,5,10.424089,7.510254
479692,5,10.673782,-2.8023314
698335,5,14.18969,8.416515
1210295,5,2.6428876,10.635178
765580,5,-16.716457,0.9008689
1007834,5,5.1896963,22.354012
1223963,5,1.5803728,2.8227305
1088590,5,-2.763514,18.135134
1238268,5,-28.118984,-40.67309
301322,5,-9.84162,22.088326
801390,0,1.0461035,-22.953556
1130793,5,-4.560411,4.6664076
1316478,5,16.658419,-9.911516
535748,5,7.1740756,1.4477186
288522,0,-14.332116,-3.4834528
105267,5,12.877001,2.2602797
196284,1,-7.4306498,-5.390747
1317120,5,16.189571,20.307217
850273,0,13.8899,-9.859898
759676,5,-0.99780655,9.166358
1172107,0,-3.1194487,-11.438653
108437,5,-7.216488,-10.396016
24069,5,-20.497799,10.947781
1329008,5,4.845924,-13.536453
799371,0,6.7647786,-10.453346
175261,0,-3.1884518,-27.125347
1275465,5,-16.966434,6.2445097
616205,5,-24.857141,-6.520733
1254700,5,-2.4820755,-13.380272
34912,5,-15.732113,17.916454
269336,5,-13.46656,-14.099018
813841,0,-12.469542,-13.12557
1064190,0,12.921064,-19.297167
783186,5,-26.712837,-40.126022
1299610,0,-5.3833647,-3.2943368
617947,5,-4.200823,17.15091
1140819,0,19.780527,-1.2349081
1118564,5,-24.77906,10.994535
1157743,0,-5.3677893,-3.7161422
823594,0,-0.21959972,-26.484715
961086,5,-5.513404,-8.458424
920507,5,-15.841324,0.744607
955718,5,3.2990942,15.088371
1010176,5,2.2365112,-7.08337
664463,5,-28.118998,-41.21984
545001,5,-17.841562,-0.14612627
384860,5,-16.2322,12.369532
798138,5,-9.325829,4.91634
249120,0,15.124257,18.952785
1136319,5,-6.669685,26.51025
950181,5,1.3772321,5.8072543
683180,5,-8.200743,-13.692913
1316218,5,21.736486,-0.19288492
1060381,5,-3.1072545,10.978923
878437,5,-24.57589,14.978761
1268075,0,2.6553526,-24.375418
509945,3,-11.061132,-10.522718
1077136,5,5.549062,4.6352243
849466,5,-30.9002,-40.985588
1114176,5,16.346008,-12.599164
220671,0,-5.590339,-10.844273
1225851,0,-1.0631862,-23.906866
926204,0,-14.410213,-3.514729
520161,1,-7.2899475,-5.3440104
580927,5,-30.290846,-40.594917
517849,0,0.12418413,-21.438011
1944,0,-5.2021713,-20.745274
51820,5,-0.2791729,22.494429
596615,5,-16.122837,-5.146077
533943,0,-3.8382149,-12.079039
642611,5,5.5646725,-0.7552433
465567,5,-14.263477,-5.599245
412393,5,-2.013256,2.885045
1174155,5,-3.8259068,-8.64591
364795,0,2.5616033,-24.969053
151657,3,-6.8736,-12.187475
1217966,0,0.73343945,-18.719273
634618,1,-9.518996,10.945526
204236,5,6.8770866,8.932097
4171,5,-9.26328,4.1196556
45751,0,-15.094429,-21.469257
384897,5,16.017807,1.4634676
808490,5,-10.450788,10.385188
601797,5,-30.259674,-40.188667
297563,5,-13.044573,-8.583581
400942,5,-12.200918,0.86966705
1323307,5,-4.185265,12.447781
458628,5,-16.575884,3.1820936
293193,3,-7.425503,-14.903168
475124,3,-14.418974,-17.920658
986908,5,-28.978294,-41.5011
1227672,5,-4.5133433,21.197865
331911,5,-12.372816,-5.770979
583548,5,6.6584682,-4.0676975
1216240,5,-29.728245,-41.64169
1110708,5,-23.497797,-11.833292
6394,1,0.2394743,-22.268993
1133760,5,-5.5291853,9.900778
1254449,5,-11.49781,-7.0992785
49310,5,2.2989874,-16.927504
600549,5,14.283461,1.6822367
1406347,5,-16.91971,15.478878
696604,5,-15.638529,-6.5366063
1271356,5,5.9085307,-10.864706
1400770,5,-10.388325,-2.005372
556336,5,-20.310299,6.713254
606067,5,7.549177,2.3384247
161619,5,-19.419657,12.80704
383519,5,-6.3101273,15.400734
423648,5,7.5023184,-7.5522156
253672,5,-0.74763536,6.4790077
127896,5,-11.935183,10.900885
774850,5,11.455215,-4.161615
1392049,0,-9.188428,-23.563046
752720,5,-18.013584,22.18225
10575,5,-19.669527,-0.7710881
1383097,5,5.439579,-23.020828
634625,5,-14.591463,-4.349198
786178,5,3.814618,4.166603
1394637,5,5.642818,6.541527
692533,0,-5.3519177,-3.528584
408409,5,-13.3571415,8.588327
783679,5,7.81497,-0.88051915
310049,0,6.5618153,-13.078335
496340,0,-5.311429,-20.854628
59907,5,-29.790846,-41.251183
899159,5,2.892727,-15.239603
638013,0,-2.7663736,-14.07853
906415,5,-10.388351,-6.427245
967301,5,2.5489874,0.99438095
849184,5,-0.13846588,6.4007425
981511,5,1.6584044,19.541504
944380,3,-8.709739,-12.117575
1182331,5,3.5959597,-12.380424
1168840,5,15.189558,-8.239724
820167,5,5.2521944,14.760155
505327,5,-0.43525314,13.197667
1056768,0,-10.46959,-4.594095
610630,5,-5.4353848,-5.208583
1293880,5,16.189528,-1.4740372
1304174,5,14.908339,-17.724213
646047,5,4.2366257,2.7758703
48597,5,-15.90406,11.478806
934927,1,-8.338912,-8.302219
586293,5,-8.826031,5.0570173
615612,5,4.9865284,18.18202
686185,1,-6.383852,-27.659557
402946,5,15.408494,13.494743
605435,5,-15.497716,-15.302319
190502,5,-13.044587,19.635199
1228661,0,5.1399503,-19.906609
393411,5,-3.8885088,2.4320421
799293,5,4.9709215,6.6038446
1352981,0,-5.2179203,-20.76088
194175,5,8.689708,9.494482
571753,5,-7.794798,-3.4897346
730722,5,-3.8729715,12.775745
433623,5,-12.73221,2.6664505
1347899,5,-20.341492,7.7915125
1083955,5,18.002037,5.807097
165164,5,11.705319,9.822866
984151,5,-14.9664135,9.635097
777677,5,11.455191,-0.25523567
600624,5,9.252092,13.275844
1044249,1,-7.336672,-5.4064054
119520,5,-12.857208,9.369518
1098198,5,-3.763403,-11.59932
111648,0,-4.852173,-3.1693168
498843,0,-3.306913,-11.735466
926884,5,-24.65392,8.494322
952034,5,19.236498,1.4633603
91651,5,-11.810139,-7.5523453
870572,5,-2.7790442,-16.317863
436311,5,-3.8570585,-5.286475
624795,5,-15.169661,7.0884104
621234,5,-7.4822254,13.181925
1324094,5,9.205149,-5.224059
1097077,0,-14.379157,-3.545928
894309,5,-25.337677,-39.50102
1319488,0,-14.410149,-3.4991703
1339085,5,-15.4198065,5.807017
416461,0,-18.571339,-8.850676
1336292,5,6.6584067,9.088548
504826,5,-2.810526,18.7602
214563,0,-18.477734,-8.803894
1158203,0,-5.3052464,-3.731842
426244,0,-18.967396,0.10369873
1048,5,1.892642,14.322733
943485,1,-7.3214245,-5.4218016
1243179,5,-13.419746,20.213448
1006726,5,0.56444883,15.369768
926234,5,-10.091551,-0.7554226
415020,5,-12.185229,-7.4897985
203951,5,-3.90413,18.666504
775225,5,-14.826056,9.197665
260963,0,-5.5083437,-3.5912247
1063709,5,7.642761,22.32257
1238760,5,3.424158,13.213463
368437,0,-1.9539537,-13.313004
526790,5,-1.4352217,-13.989748
1094199,5,4.4240117,1.135242
366262,5,-7.075982,11.1978035
646414,0,0.49918866,-16.547422
340419,5,-7.403824,13.1195345
456686,5,3.783474,-2.9273453
48276,5,-14.185266,5.275764
1106024,5,-27.556412,-41.579052
1021675,5,-11.357182,-1.3804293
311000,0,-3.3536987,-11.329195
427674,5,-27.118923,-41.73545
780104,5,-14.450973,4.901045
605498,5,-10.044665,11.838195
420559,5,-7.294636,-16.473907
271208,5,-13.075832,10.666517
699962,5,2.658609,3.1663451
436436,5,-16.560194,8.416452
502116,5,-16.232174,-14.896015
11751,5,-26.99769,10.463318
268540,5,-28.259472,-41.532127
777757,0,-3.69763,-12.016847
742759,0,6.265051,-16.063044
392532,5,-23.154018,-2.380371
1055446,5,-23.778885,-6.896044
374734,5,-6.3416862,-6.4429426
981575,0,-18.524584,-8.819456
571833,0,-5.652709,-10.8754
1349494,5,0.70539856,16.119616
313656,5,16.845926,7.9165335
90988,5,-21.778847,-0.9582405
676225,0,-5.6214848,-10.828844
1143252,5,-4.0291405,15.55714
682398,5,-0.5289917,20.322805
135761,5,-15.247857,11.932074
868570,5,10.017818,4.4790425
496445,0,-3.197775,-11.048008
571792,5,-18.52898,3.2290268
924748,0,-13.06323,-1.1879115
1266220,5,-28.197098,-41.28237
358587,5,-5.3258896,17.244522
960368,5,-10.154069,-6.34918
1344378,5,0.9241991,19.760105
448050,5,12.283406,-7.208515
1278452,5,-5.169652,-8.802187
348028,5,-18.888287,1.7915516
1061336,4,-9.613343,-8.103947
25972,5,-29.603296,-40.20431
698904,5,0.033503532,2.9789958
679169,5,-28.243916,-41.470074
121853,5,-26.33767,-42.43857
847816,5,-20.200897,-1.3647757
845884,5,11.127089,-5.3022165
755409,3,-11.1041565,-9.536682
1344999,5,-0.7165704,14.057177
265864,5,-11.622833,2.1037636
763745,5,1.5960083,23.354023
1242970,5,7.127161,-8.708446
57712,5,-7.16971,4.8539267
17645,0,-19.66774,-13.069359
246999,0,-5.2489195,-20.807646
1048945,5,0.111494064,2.869855
763564,5,6.2209063,-3.661569
1223162,5,-11.529139,9.103971
162822,5,-10.013362,6.338351
1262966,5,7.236602,10.291609
217343,5,-26.27527,-39.672913
308265,0,-5.289628,-3.4973269
1092160,5,-1.9354,8.60392
823248,5,-1.2477875,12.979114
493624,5,-6.9822264,1.0413628
892488,5,-1.8728175,-13.583553
898410,5,-30.259745,-40.62581
28403,5,-29.43148,-41.438633
337637,5,-9.200994,9.322668
1010154,0,9.34285,-19.437786
783818,0,-18.420673,-17.539345
745617,5,11.048994,-8.864742
603004,0,-5.06007,-14.5583515
881252,5,-13.216467,4.182052
609214,5,3.236538,-4.7084904
650929,5,-3.841484,-8.239677
737901,5,-14.982176,1.3383598
877313,5,-8.075914,19.541643
1357337,5,-0.9665952,-11.16162
1350685,5,-23.044544,-8.536834
1335559,5,9.814699,-5.1929207
576840,3,-9.239811,-13.004526
752034,0,-18.508978,-8.788246
311299,0,-18.430672,-8.772773
501738,5,1.1271086,-5.1460743
144050,5,-5.70094,17.791569
857013,2,-9.457655,-8.10321
512475,0,2.249175,-24.656765
77943,5,6.9239836,2.7134132
1398042,5,-2.3882837,7.0102615
1143221,0,-1.43823,-23.531923
1203850,5,-5.4508705,17.369614
798869,5,-26.853333,-42.204315
763625,0,-14.347729,-3.4834137
329069,5,7.3145094,-3.552209
332880,5,-16.60714,21.760323
1194626,5,-13.654063,-8.974087
716574,5,-3.9977674,20.385239
44594,5,-3.919423,-10.239724
1226456,5,-12.8104,3.4478302
589554,5,-15.622791,-10.880346
660414,0,-5.0552225,-3.5129576
75381,3,-11.077994,-13.079266
949724,5,-28.368801,-42.173
607210,5,1.7833176,-14.44277
756523,0,10.999251,-18.297276
114882,5,6.1116724,-3.520936
445376,5,9.79905,-12.146107
578903,0,-2.8226328,-11.501024
988669,5,-26.478252,-40.985474
623563,5,1.2519464,24.963558
723238,5,6.252151,3.7444592
803414,5,-15.997797,12.68215
1053152,5,8.845898,11.619474
1166066,5,-5.4665585,-4.552425
584158,5,-2.3727398,10.306983
293174,3,-8.398459,-1.8651891
946923,5,-22.51326,-9.958358
1187220,5,-5.950838,9.119396
487053,5,-23.21659,-10.9742
1113688,5,1.0803385,19.432337
213645,0,-5.2177,-20.823215
454892,5,18.25208,8.447705
660016,0,-18.47784,-8.772695
822098,0,-1.7351699,-15.250256
1272100,5,-8.450947,13.103971
746512,5,2.5334291,-10.942829
30429,5,9.580158,0.26019907
329962,5,-5.482222,2.7915335
590067,5,3.1740103,18.44761
674239,5,-2.3257003,3.0102892
8245,5,-6.044862,0.07277107
959721,5,-5.154029,0.27586174
984262,5,-9.8883915,-13.974124
526246,5,5.330222,-15.646038
1311742,5,15.752123,14.041491
683525,5,-21.685213,-7.4273806
1054742,5,-1.310296,8.119614
716341,5,-16.482044,2.6040125
660279,5,7.1116657,-1.7552896
50669,5,-14.294535,-11.724043
597626,0,-3.5098162,-11.126011
819816,5,-8.966656,-9.161539
1110341,5,9.11143,-4.78671
271758,5,-27.86887,-41.719837
1321996,5,-22.52901,9.932068
673912,5,17.017857,10.354045
148294,5,15.049229,-9.692689
832117,5,10.798944,-2.1927257
61698,5,-13.325929,8.838346
81710,5,-26.915758,-38.25112
865995,0,2.3585157,-18.719238
1048359,5,-13.247744,19.463291
650153,5,-1.2634869,9.697634
506735,0,11.421014,5.780793
1406361,5,-5.529082,25.963392
602792,5,-7.560199,15.994614
1213196,3,-9.719967,-2.3386126
715585,0,-5.2584085,-3.7784324
1370112,0,-7.203988,-19.031773
528319,5,-18.200779,8.1352005
403975,5,8.299019,-2.255106
1012878,5,18.580376,-3.2397447
685740,5,-2.5759382,17.994648
1338141,5,-21.857082,-13.69268
951197,0,2.1866965,-15.15671
1046907,5,6.7834496,-11.771076
594295,5,-14.106995,-6.3647676
252414,0,-13.625739,-12.141159
192527,5,-14.622751,-9.364805
295573,5,-7.435297,-0.45855713
1216543,5,8.861524,9.3695135
661638,5,-4.951029,-8.489724
1349782,5,1.6271863,18.900873
909856,0,5.514818,-22.765972
475350,5,-27.119041,-40.798016
330213,5,-29.072002,-39.516792
842469,5,10.799032,-2.2397919
900197,5,-4.3258686,4.666424
628046,3,-9.212445,-7.8374996
428627,5,-20.903944,5.9478083
756191,5,1.3145952,-12.817786
1129653,5,1.7990141,8.510234
1317585,5,6.6583824,15.978802
394588,5,-9.0602,-0.6614065
952019,0,-18.420826,-17.492477
256869,5,-19.060379,-9.880461
793975,5,-22.638397,-4.614925
722738,5,12.111488,-1.4896793
326710,5,-6.904107,-24.021
1327575,5,-27.196924,-41.001114
649479,0,-0.48507977,-22.469172
1291421,5,-26.306517,-41.06358
956859,5,-17.576008,10.838239
63009,5,-23.872643,14.322869
673274,5,0.25206757,-1.8803635
1148029,5,-28.58754,-41.40731
881083,5,-17.46645,13.166651
1348530,0,-5.4926915,-3.3880281
416385,5,-12.216618,17.275745
1131596,5,-5.7790966,14.697849
699996,5,7.674153,-2.161768
1105391,0,9.311846,-17.29744
493193,5,-3.857294,0.2604766
395725,5,18.51759,6.9165807
683210,5,7.064749,10.400735
678442,5,-28.728287,-41.907394
3937,5,14.033406,21.369637
1302881,5,-14.419491,-17.317804
1017381,5,-1.732131,-0.28662348
1301092,5,-3.8730006,15.885246
550151,0,-19.6521,-13.038147
901198,5,11.299101,2.291604
482756,5,-26.87281,-3.00529
459128,5,8.424098,-0.73975563
119467,0,-3.5881014,-11.501148
1166161,1,-9.134709,-13.766617
382010,5,5.2209034,14.025815
1258145,5,-29.181528,-41.344902
276244,5,1.0021381,12.447747
155449,0,-5.5433846,-10.797438
1342564,0,-19.636417,-13.022783
779961,5,14.080193,-17.817642
307723,0,-5.1959057,-3.559957
21622,5,5.111539,0.69765663
449988,5,-1.6541367,1.1041183
696613,0,-5.1398153,-20.713886
755835,5,-6.2320127,-7.708396
1366854,5,-29.47828,-41.09486
588867,5,-8.513422,15.463245
958553,5,-6.8885183,-2.7708817
1140558,5,-21.32597,14.307032
315113,5,-16.091316,-17.83367
160814,5,16.830187,-2.208465
1001121,5,-18.404022,11.7288475
203220,5,2.8303185,11.494516
1066006,5,1.3459463,6.822693
